Price,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
Ticker,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA
Date,,,,,,,,,,,,,,
2019-09-12,53.90861129760742,4.584136486053467,0.0,0.0,54.71329002492586,4.686879681021474,53.85303394999192,4.576175858790034,54.32182609328362,4.6321498347768495,0.0,0.0,128906800,327840000
2019-09-13,52.859867095947266,4.526172637939453,0.0,0.0,53.35282149129174,4.5545328184464005,52.44182209373345,4.482388474639437,53.16192347935267,4.517465627410542,0.0,0.0,159053200,324592000
2019-09-16,53.137760162353516,4.483134746551514,0.0,0.0,53.19334119448381,4.517714151651545,52.57231146915278,4.440594714093185,52.61339069689349,4.451043126469039,0.0,0.0,84632400,231832000
2019-09-17,53.33108139038086,4.504526615142822,0.0,0.0,53.36008131433825,4.50875579968528,52.9492816286496,4.443328469023293,53.15226634750256,4.489849024494128,0.0,0.0,73274800,223048000
2019-09-18,53.831298828125,4.477411270141602,0.0,0.0,53.85063088536658,4.5132347928098495,53.02661992060716,4.390838468771139,53.41808393991366,4.497562179578609,0.0,0.0,101360000,258152000
2019-09-19,53.3939094543457,4.401784896850586,0.0,0.0,54.07051286739975,4.501791644039669,53.2513360256124,4.391087376802675,53.64763389063494,4.483382134932601,0.0,0.0,88242400,245476000
2019-09-20,52.6133918762207,4.296056747436523,0.0,0.0,53.78053826893981,4.4244236829464265,52.55056547130522,4.285857447244734,53.49539879215573,4.400790440580646,0.0,0.0,221652400,350244000
2019-09-23,52.85261917114258,4.349542617797852,0.0,0.0,53.123260516569964,4.395068171946757,52.594057131541085,4.292573634711439,52.90819651446175,4.29630554865569,0.0,0.0,76662000,249712000
2019-09-24,52.601318359375,4.2920756340026855,0.0,0.0,53.7636347138076,4.410491402312988,52.48291458696339,4.256501223748165,53.41083114642904,4.380887578859484,0.0,0.0,124763200,317268000
2019-09-25,53.410823822021484,4.433876037597656,0.0,0.0,53.524397330295244,4.453529199534077,52.470824395628036,4.2467987568602465,52.811544920449315,4.291577920970048,0.0,0.0,87613600,308432000
2019-09-26,53.135353088378906,4.411734580993652,0.0,0.0,53.38908123906284,4.4328805058186855,52.879209813536775,4.360736199881351,53.161934202968894,4.4241734998602125,0.0,0.0,75334000,234564000
2019-09-27,52.87678909301758,4.272921085357666,0.0,0.0,53.39390952349982,4.420692071033527,52.50465352814382,4.2122201863201525,53.2924153241982,4.369942310181187,0.0,0.0,101408000,362056000
2019-09-30,54.12126541137695,4.330386638641357,0.0,0.0,54.26866910273741,4.3405864112742885,53.352831904661166,4.267447075890377,53.37941301907739,4.298792776481372,0.0,0.0,103909600,186184000
2019-10-01,54.271080017089844,4.328646183013916,0.0,0.0,55.14825303757093,4.50278731502738,54.17683856187212,4.32391972425896,54.38707233675177,4.35352355537247,0.0,0.0,139223200,366008000
2019-10-02,52.910621643066406,4.3047637939453125,0.0,0.0,54.027021013467234,4.318695006935899,52.661723755848904,4.232370834015213,53.90136450785289,4.306753831659295,0.0,0.0,138449200,293372000
2019-10-03,53.36008834838867,4.510499000549316,0.0,0.0,53.39391852478837,4.516718224594785,51.985126737549685,4.278891623782578,52.782552850858686,4.309241835701423,0.0,0.0,114426000,450588000
2019-10-04,54.855865478515625,4.526918411254883,0.0,0.0,54.9718578080667,4.556273606940828,54.10193377249592,4.447559833553351,54.52481279505152,4.512738085662886,0.0,0.0,138478800,265524000
2019-10-07,54.867942810058594,4.585628509521484,0.0,0.0,55.56146315555386,4.685386156554414,54.573135455502594,4.583140724936352,54.67704477909794,4.591847733736119,0.0,0.0,122306000,480984000
2019-10-08,54.22517013549805,4.408999919891357,0.0,0.0,55.10959226861975,4.493831340065755,54.208256892363956,4.390839518148818,54.56830949293096,4.493831340065755,0.0,0.0,111820000,444436000
2019-10-09,54.86069869995117,4.495572566986084,0.0,0.0,55.04434768853121,4.545078675252049,54.524812085324754,4.457013090860129,54.86069869995117,4.485870538925105,0.0,0.0,74770400,292412000
2019-10-10,55.60013198852539,4.553287982940674,0.0,0.0,55.68470926638184,4.604286382918506,54.925943638640405,4.488109732155357,55.07817757668466,4.493333937663,0.0,0.0,113013600,309124000
2019-10-11,57.079010009765625,4.626924514770508,0.0,0.0,57.42456084984364,4.710263156568549,56.13659158851014,4.618466142747165,56.291244357358494,4.637372924506512,0.0,0.0,166795600,446404000
2019-10-14,56.9968376159668,4.640357971191406,0.0,0.0,57.54295798858066,4.661254790618904,56.70686418732178,4.587120429272097,56.76244153673579,4.618217022323879,0.0,0.0,96427600,200040000
2019-10-15,56.86393356323242,4.885150909423828,0.0,0.0,57.426963469423065,4.957792990796764,56.757609116449146,4.716731724426775,57.122491934080806,4.730663413995799,0.0,0.0,87360000,664124000
2019-10-16,56.63436508178711,4.83141565322876,0.0,0.0,56.84459884158799,4.95605114380294,56.351640736412016,4.8199722239463645,56.3927199639747,4.8510688189395665,0.0,0.0,73903200,428944000
